case_id,text,source,label_triage,red_flags_gold,target_panic_score
TR_CRIT_00138,Yaşlı bir kadın yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00067,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.52
TR_CRIT_00139,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.77
TR_URG_00068,Babam travma geçirdi. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.41
TR_CRIT_00140,Göğsüm cok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00069,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.61
TR_CRIT_00141,Hasta yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.84
TR_URG_00070,Canım çok acıyor. Özellikle bacağımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_00142,Hasta ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.74
TR_URG_00071,Alerjik reaksiyon olabilir. Yüzüm şişti. hareket edemiyor.,synthetic_tr_final,URGENT,0,0.43
TR_MON_00023,Ayağımı biraz burktum. Üstüne basabiliyorum.,synthetic_tr_final,NON_URGENT,0,0.26
TR_URG_00072,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00073,kasığımda çok acıyor. oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00074,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.53
TR_MON_00024,"Bisikletten yavaşça düştüm, hafif sızlıyor ama iyiyim.",synthetic_tr_final,NON_URGENT,0,0.28
TR_CRIT_00143,Nefes darlığı çok arttı! Yığıldım! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.66
TR_URG_00075,ağrı ağrı ağrı. durmuyor. tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.43
TR_URG_00076,"Alo, nefes nefes kaldım. Yardım lazım.",synthetic_tr_final,URGENT,0,0.5
TR_CRIT_00144,Hasta kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_00077,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.6
TR_CRIT_00145,kurtarrrrın! hava alamıyorum! yardım edin!,synthetic_tr_final,CRITICAL,1,0.82
TR_CRIT_00146,İmdaaat! Hava alamıyorum! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_00147,"Şey, göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!",synthetic_tr_final,CRITICAL,1,0.66
TR_CRIT_00148,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.81
TR_CRIT_00149,"Bakar mısınız, silah var! bıçaklandı! Çok tehlikeli!",synthetic_tr_final,CRITICAL,1,0.71
TR_URG_00078,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.63
TR_URG_00079,Yaşlı bir kadın fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.41
TR_CRIT_00150,Kalp atışı yok Kalp atışı yok Kalp atışı yok!,synthetic_tr_final,CRITICAL,1,0.77
TR_URG_00080,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.43
TR_CRIT_00151,Baygın yatıyor Baygın yatıyor Baygın yatıyor!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_00152,"Şey, yaaaardım! Nefes alamıyorum!",synthetic_tr_final,CRITICAL,1,0.65
TR_CRIT_00153,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.82
TR_CRIT_00154,Doktor lazım! Bir kadın bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.67
TR_URG_00081,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.61
TR_URG_00082,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.44
TR_MON_00025,"Alo, ufak çizik aldım. Yüzeysel gibi görünüyor.",synthetic_tr_final,NON_URGENT,0,0.21
TR_URG_00083,Yaşlı bir adam sert düştü. Hareket etmekte zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00084,Annem başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.41
TR_URG_00085,hasta fenalaştı. şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_00155,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.76
TR_URG_00086,"Bakar mısınız, nefes nefes kaldım. Yardım lazım.",synthetic_tr_final,URGENT,0,0.62
TR_MON_00026,"Alo, ayağımı biraz burktum. Üstüne basabiliyorum.",synthetic_tr_final,NON_URGENT,0,0.39
TR_URG_00087,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.65
TR_URG_00088,Babam yaralandı. Kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.45
TR_MON_00027,Aşı ihtiyacım var mı? Tavsiye verir misin?,synthetic_tr_final,NON_URGENT,0,0.13
TR_CRIT_00156,trafik kazası! birçok yaralı! ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00157,"Şey, bir kadın fenalaştı ve nefes almıyor! Çabuk gelin!",synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_00158,nefes darlığı çok arttı! yığıldım! yardım edın!,synthetic_tr_final,CRITICAL,1,0.72
TR_URG_00089,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.62
TR_URG_00090,zehirlenmiş olabilir. kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00091,"biri yere dustu, başını çarptı ve sersemledi",synthetic_tr_final,URGENT,0,0.45
TR_URG_00092,Alerjik reaksiyon olabilir. Yüzüm şişti. ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00093,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00094,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.59
TR_CRIT_00159,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.78
TR_CRIT_00160,Silah var! bıçaklandı! Çok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00095,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.44
TR_URG_00096,kasığımda çok acıyor. oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.44
TR_CRIT_00161,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.85
TR_MON_00028,Aşı ihtiyacım var mı? Tavsiye verir misin?,synthetic_tr_final,NON_URGENT,0,0.11
TR_URG_00097,"Bakar mısınız, ateş var, 41 derece. Nefes alırken yanma oluyor.",synthetic_tr_final,URGENT,0,0.53
TR_CRIT_00162,Silah var! kanıyor! Çok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.82
TR_CRIT_00163,i̇mdaaat! bir kadın nefes alamıyor!,synthetic_tr_final,CRITICAL,1,0.74
TR_MON_00029,Genel kontrol istiyorum. Bir yıl oldu.,synthetic_tr_final,NON_URGENT,0,0.31
TR_URG_00098,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00099,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.48
TR_CRIT_00164,"Alo, lütfen lütfen lütfen! Şimdi şimdi şimdi!",synthetic_tr_final,CRITICAL,1,0.66
TR_URG_00100,Canım çok acıyor. Özellikle başımda tarafımda ağrı var.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00101,Kardeşim yaralandı. Hareket etmekte zorluk çekiyor.,synthetic_tr_final,URGENT,0,0.54
TR_URG_00102,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.51
TR_URG_00103,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.61
TR_CRIT_00165,Bilincini kaybetti Bilincini kaybetti Bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_00166,"Şey, yaaaardım! Nefes alamıyorum!",synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_00167,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.82
TR_CRIT_00168,Eşim fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_00169,"Alo, kan var! Hasta yere düştü! Lütfen hemen!",synthetic_tr_final,CRITICAL,1,0.8
TR_URG_00104,Alerjik reaksiyon olabilir. Yüzüm şişti. zor nefes alıyor.,synthetic_tr_final,URGENT,0,0.6
TR_URG_00105,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.61
TR_MON_00030,Hafif öksürük var. Dinlenince geçebilir.,synthetic_tr_final,NON_URGENT,0,0.31
TR_CRIT_00170,göğsüm çok kötü sıkışıyor! nefes alamıyorum! yardım edin!,synthetic_tr_final,CRITICAL,1,0.71
TR_CRIT_00171,"Lütfen, lütfen lütfen lütfen! Şimdi şimdi şimdi!",synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00172,Bir adam ağır yaralı! Kan var! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.84
TR_MON_00031,Beslenme danışmanı önerir misin? Sağlık için.,synthetic_tr_final,NON_URGENT,0,0.23
TR_CRIT_00173,"Şey, çocuğum yere yığıldı! Baygın! Hemen ambulans gönderin!",synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00174,kalp atışım çok hızlı! ölüyorum! yardım!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_00106,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.57
TR_URG_00107,Alerjik reaksiyon olabilir. Yüzüm şişti. hareket edemiyor.,synthetic_tr_final,URGENT,0,0.62
TR_CRIT_00175,Yaşlı bir kadın fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00176,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00108,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.65
TR_URG_00109,"Merhaba, arkadaşım fenalaştı. Şu an oturuyor ama iyi görünmüyor.",synthetic_tr_final,URGENT,0,0.65
TR_CRIT_00177,Baygın biri var! Tepki vermiyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_00178,Lütfen lütfen lütfen! Şimdi şimdi şimdi!,synthetic_tr_final,CRITICAL,1,0.8
TR_MON_00032,Ayağımı biraz burktum. Üstüne basabiliyorum.,synthetic_tr_final,NON_URGENT,0,0.36
TR_URG_00110,"Merhaba, arkadaşım kolunu kırdı. Kan fışkırıyor. Hemen gelmesini istiyorum.",synthetic_tr_final,URGENT,0,0.43
TR_MON_00033,"Alo, hafif öksürük var. Dinlenince geçebilir.",synthetic_tr_final,NON_URGENT,0,0.19
TR_CRIT_00179,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_00180,"bakar mısınız, kardeşim yere yığıldı! baygın! hemen ambulans gönderin!",synthetic_tr_final,CRITICAL,1,0.78
TR_MON_00034,"Merhaba, spor yaparken nelere dikkat etmeliyim?",synthetic_tr_final,NON_URGENT,0,0.23
TR_MON_00035,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.35
TR_CRIT_00181,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.76
TR_CRIT_00182,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_00183,"Bakar mısınız, evde yangın var! Kurtarın! Cabuk!",synthetic_tr_final,CRITICAL,1,0.76
TR_URG_00111,"Alo, kardeşim fenalaştı. Şu an oturuyor ama iyi görünmüyor.",synthetic_tr_final,URGENT,0,0.42
TR_URG_00112,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.47
TR_MON_00036,Bisikletten yavaşça düştüm. Hafif ağrı var ama iyiyim.,synthetic_tr_final,NON_URGENT,0,0.12
TR_CRIT_00184,hemen hemen hemen! çabuk çabuk!,synthetic_tr_final,CRITICAL,1,0.83
TR_CRIT_00185,Babam fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.69
TR_URG_00113,Alerjik reaksiyon olabilir. Yüzüm şişti. ayağa kalkamıyor.,synthetic_tr_final,URGENT,0,0.42
TR_CRIT_00186,Kardeşim yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.81
TR_MON_00037,Aşı ihtiyacım var mı? Tavsiye verir misin?,synthetic_tr_final,NON_URGENT,0,0.12
TR_CRIT_00187,kan var! bir kadın yere dustu! lütfen çabuk!,synthetic_tr_final,CRITICAL,1,0.77
TR_URG_00114,Eşim fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.43
TR_CRIT_00188,aciiiiil! ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.72
TR_URG_00115,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.49
TR_URG_00116,Hasta fenalaştı. Şu an oturuyor ama iyi görünmüyor.,synthetic_tr_final,URGENT,0,0.56
TR_CRIT_00189,"Bakar mısınız, babam ağır yaralı! Kan var! Acil yardım!",synthetic_tr_final,CRITICAL,1,0.66
TR_URG_00117,Düştüm. Kolum cok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.61
TR_CRIT_00190,"Bakar mısınız, baygın yatıyor Baygın yatıyor Baygın yatıyor!",synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00191,bilincini kaybetti bilincini kaybetti bilincini kaybetti!,synthetic_tr_final,CRITICAL,1,0.71
TR_MON_00038,Bugün biraz yorgunum. Uykusuzluktan olabilir.,synthetic_tr_final,NON_URGENT,0,0.11
TR_CRIT_00192,Biri vuruldu! Cok kanıyor! Ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.68
TR_URG_00118,Nefes darlığı var. Konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00119,Kasığımda yanma oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.5
TR_URG_00120,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.63
TR_CRIT_00193,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_00194,göğsüm çok kötü sıkışıyor! nefes alamıyorum! yardım edin!,synthetic_tr_final,CRITICAL,1,0.74
TR_URG_00121,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.63
TR_CRIT_00195,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.68
TR_MON_00039,Başım ağrıyor. Normal ilaçla geçer sanırım.,synthetic_tr_final,NON_URGENT,0,0.34
TR_URG_00122,Zehirlenmiş olabilir. Kontrol istiyorum.,synthetic_tr_final,URGENT,0,0.61
TR_URG_00123,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.64
TR_CRIT_00196,"Alo, çocuğum nefes alamıyor! Morardı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.65
TR_CRIT_00197,Yaaaardım! Kardeşim bayıldı!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_00198,Evde yangın var! Kurtarın! Çabuk!,synthetic_tr_final,CRITICAL,1,0.76
TR_URG_00124,Nefes nefes kaldım. Yardım lazım.,synthetic_tr_final,URGENT,0,0.51
TR_URG_00125,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.59
TR_CRIT_00199,Lütfen Lütfen Lütfen Lütfen!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_00126,Ağrı ağrı ağrı. Durmuyor. Tıbbi yardım lazım.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00127,Bir kadın başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.41
TR_CRIT_00200,Yaşlı bir kadın kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.73
TR_URG_00128,Göğsümde baskı var. Nefes darlığı başladı.,synthetic_tr_final,URGENT,0,0.4
TR_URG_00129,Başım çok acıyor. Gözüm kararıyor. Çok kötüyüm.,synthetic_tr_final,URGENT,0,0.53
TR_MON_00040,Midem biraz bozuk. Yemekten sonra başladı.,synthetic_tr_final,NON_URGENT,0,0.15
TR_CRIT_00201,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.75
TR_URG_00130,Önümde biri yere düştü. Kalkamıyor ve çok acıyor diyor.,synthetic_tr_final,URGENT,0,0.55
TR_MON_00041,Uyku düzenim kötü. İyileştirmek için tavsiye?,synthetic_tr_final,NON_URGENT,0,0.19
TR_URG_00131,başım çok acıyor. gözüm kararıyor. çok kötüyüm.,synthetic_tr_final,URGENT,0,0.59
TR_MON_00042,Ayağımı biraz burktum. Üstüne basabiliyorum.,synthetic_tr_final,NON_URGENT,0,0.22
TR_CRIT_00202,Silah var! fenalaştı! Çok tehlikeli!,synthetic_tr_final,CRITICAL,1,0.69
TR_MON_00043,Midem biraz bozuk. Yemekten sonra başladı.,synthetic_tr_final,NON_URGENT,0,0.36
TR_CRIT_00203,Hemen Hemen Hemen Hemen!,synthetic_tr_final,CRITICAL,1,0.8
TR_MON_00044,Canım biraz acıyor ama dayanılmayacak gibi değil.,synthetic_tr_final,NON_URGENT,0,0.36
TR_URG_00132,Bir kişi baygın gibi oldu ama şimdi gözünü açtı.,synthetic_tr_final,URGENT,0,0.44
TR_URG_00133,"bakar mısınız, bir adam sert düştü. hareket etmekte ayağa kalkamıyor.",synthetic_tr_final,URGENT,0,0.57
TR_CRIT_00204,bir kadın kan kusuyor! çok kötü durumda! acil yardım!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00205,aciiiiil! ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_00206,Yardım Yardım Yardım Yardım!,synthetic_tr_final,CRITICAL,1,0.81
TR_MON_00045,"Alo, spor yaparken nelere dikkat etmeliyim?",synthetic_tr_final,NON_URGENT,0,0.32
TR_URG_00134,"Alo, kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.55
TR_CRIT_00207,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.68
TR_CRIT_00208,"Merhaba, trafik kazası! Birçok yaralı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00209,"Bakar mısınız, yaaaardım! Hava alamıyorum! Yardım edin!",synthetic_tr_final,CRITICAL,1,0.81
TR_URG_00135,"Ateş var, 39 derece. Nefes alırken batma hissi var.",synthetic_tr_final,URGENT,0,0.47
TR_CRIT_00210,Arkadaşım kan kusuyor! Çok kötü durumda! Acil yardım!,synthetic_tr_final,CRITICAL,1,0.79
TR_MON_00046,"Lütfen, canım biraz acıyor ama dayanılmayacak gibi değil.",synthetic_tr_final,NON_URGENT,0,0.32
TR_CRIT_00211,"Alo, göğsüm çok kötü sıkışıyor! Nefes alamıyorum! Yardım edin!",synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_00212,"alo, aciiiiil! hava alamıyorum! yardım edin!",synthetic_tr_final,CRITICAL,1,0.66
TR_MON_00047,Uyku düzenim kötü. İyileştirmek için tavsiye?,synthetic_tr_final,NON_URGENT,0,0.12
TR_CRIT_00213,"Lütfen, silah var! kanıyor! Çok tehlikeli!",synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_00214,"Bakar mısınız, baygın biri var! Tepki vermiyor! Hemen gelin!",synthetic_tr_final,CRITICAL,1,0.77
TR_CRIT_00215,Nefes alamıyorum Nefes alamıyorum Nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.79
TR_CRIT_00216,bir adam kan kusuyor! çok kötü durumda! acil yardım!,synthetic_tr_final,CRITICAL,1,0.69
TR_CRIT_00217,"Bakar mısınız, evde yangın var! Kurtarın! Çabuk!",synthetic_tr_final,CRITICAL,1,0.82
TR_URG_00136,zehirlenmiş olabilir kontrol istiyorum,synthetic_tr_final,URGENT,0,0.46
TR_CRIT_00218,Aciiiiil! Ölüyorummmmm!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_00219,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.81
TR_CRIT_00220,"Alo, silah var! yere düştü! Çok tehlikeli!",synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00137,merhaba annem yaralandı. kanama azaldı ama ağrısı sürüyor.,synthetic_tr_final,URGENT,0,0.55
TR_URG_00138,"Merhaba, nefes nefes kaldım. Yardım lazım.",synthetic_tr_final,URGENT,0,0.6
TR_CRIT_00221,"merhaba, çocuğum yanlış ilaç içti! zehirlenmiş olabilir! yardım!",synthetic_tr_final,CRITICAL,1,0.78
TR_CRIT_00222,Yaşlı bir adam yere yığıldı! Baygın! Hemen ambulans gönderin!,synthetic_tr_final,CRITICAL,1,0.74
TR_CRIT_00223,Trafik kazası! Birçok yaralı! Ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.7
TR_CRIT_00224,Önümde biri yere düştü ve baygın yatıyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.8
TR_MON_00048,Uyku düzenim kötü. İyileştirmek için tavsiye?,synthetic_tr_final,NON_URGENT,0,0.36
TR_URG_00139,"Şey, kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.52
TR_CRIT_00225,"şey, kurtarrrrın! hava alamıyorum! yardım edin!",synthetic_tr_final,CRITICAL,1,0.84
TR_CRIT_00226,çocuğum nefes alamıyor! morardı! ambulans lazım!,synthetic_tr_final,CRITICAL,1,0.7
TR_MON_00049,"Merhaba, boğazımda hafif yanma var. Soğuk algınlığı gibi geliyor.",synthetic_tr_final,NON_URGENT,0,0.33
TR_CRIT_00227,Hemen Hemen Hemen Hemen!,synthetic_tr_final,CRITICAL,1,0.75
TR_CRIT_00228,Çocuğum yanlış ilaç içti! Zehirlenmiş olabilir! Yardım!,synthetic_tr_final,CRITICAL,1,0.84
TR_URG_00140,zehirlenmiş olabilir kontrol istiyorum,synthetic_tr_final,URGENT,0,0.62
TR_MON_00050,Canım biraz acıyor ama dayanılmayacak gibi değil.,synthetic_tr_final,NON_URGENT,0,0.15
TR_CRIT_00229,Nefes darlığı çok arttı! Yığıldım! Yardım edin!,synthetic_tr_final,CRITICAL,1,0.73
TR_CRIT_00230,Baygın biri var! Tepki vermiyor! Hemen gelin!,synthetic_tr_final,CRITICAL,1,0.72
TR_CRIT_00231,bir kadın kan kusuyor! çok kötü durumda! acil yardım!,synthetic_tr_final,CRITICAL,1,0.74
TR_URG_00141,yaşlı bir kadın fenalaştı şu an oturuyor ama iyi görünmüyor,synthetic_tr_final,URGENT,0,0.52
TR_URG_00142,Kasığımda yanma oluyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.46
TR_CRIT_00232,Kardeşim fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00143,"Biri yere düştü, başını çarptı ve sersemledi.",synthetic_tr_final,URGENT,0,0.46
TR_URG_00144,göğsümde baskı var nefes darlığı başladı,synthetic_tr_final,URGENT,0,0.41
TR_URG_00145,"Kolumun üstüne düştüm, çok acıyor ama kanama yok.",synthetic_tr_final,URGENT,0,0.5
TR_CRIT_00233,nefes darlığı çok arttı! yığıldım! yardım edin!,synthetic_tr_final,CRITICAL,1,0.79
TR_URG_00146,"Şey, bir kişi baygın gibi oldu ama şimdi gözünü açtı.",synthetic_tr_final,URGENT,0,0.56
TR_URG_00147,Düştüm. Kolum çok ağrıyor ve şişti.,synthetic_tr_final,URGENT,0,0.61
TR_URG_00148,nefes darlığı var. konuşurken zorlanıyor.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00149,Kasığımda çok acıyor. Oturmakta zorlanıyorum.,synthetic_tr_final,URGENT,0,0.56
TR_URG_00150,Arkadaşım başını çarptı. Kan fışkırıyor. Hemen gelmesini istiyorum.,synthetic_tr_final,URGENT,0,0.41
TR_CRIT_00234,yaaaardım! nefes alamıyorum!,synthetic_tr_final,CRITICAL,1,0.68
TR_URG_00151,Göğüs ağrısı var. Hava almakta zorluk çekiyorum.,synthetic_tr_final,URGENT,0,0.47
TR_URG_00152,"Lütfen, düştüm. Kolum çok ağrıyor ve şişti.",synthetic_tr_final,URGENT,0,0.54
TR_CRIT_00235,"Lütfen, çocuğum nefes alamıyor! Morardı! Ambulans lazım!",synthetic_tr_final,CRITICAL,1,0.67
TR_CRIT_00236,Arkadaşım fenalaştı ve nefes almıyor! Çabuk gelin!,synthetic_tr_final,CRITICAL,1,0.81
TR_MON_00051,"Merhaba, kolumda hafif ağrı var. Kas krampı olabilir.",synthetic_tr_final,NON_URGENT,0,0.18
TR_MON_00052,Boğazımda kızarıklık var. Soğuk algınlığı gibi geliyor.,synthetic_tr_final,NON_URGENT,0,0.15
TR_URG_00153,"Merhaba, hasta başını vurdu. Hareket etmekte ayağa kalkamıyor.",synthetic_tr_final,URGENT,0,0.5
