id,file_name,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,text_raw,text_clean,label_category_suggested,label_triage_suggested,red_flags_suggested,category_hits,triage_hits,suggestion_confidence,label_category_gold,label_triage_gold,red_flags_gold,reviewed_by,review_notes
61,call_61.mp3,Teen car shooting – Colo.,11/07,Colorado,1.0,1.0,1.0,0.0,"Teen car shooting – Colo. - In Nov. 2007 Eighteen-year-old Michael Fisher was trying to help a friend get away from her abusive ex-boyfriend. The gunman chased Fisher down in a car before shooting him and another boy, beating the girl, and then shooting himself.","teen car shooting – colo. - in nov. 2007 eighteen-year-old michael fisher was trying to help a friend get away from her abusive ex-boyfriend. the gunman chased fisher down in a car before shooting him and another boy, beating the girl, and then shooting himself.",crime,CRITICAL,1,"gun, shooting",shooting,0.99,crime,CRITICAL,1,,
62,call_62.mp3,Garage collapse – Fla.,12/07,Florida,1.0,1.0,1.0,0.0,"Garage collapse – Fla. – In Dec. 2007 a parking garage collapsed in Jacksonville (Fla.), generating several 911 calls","garage collapse – fla. – in dec. 2007 a parking garage collapsed in jacksonville (fla.), generating several 911 calls",medical,CRITICAL,1,collapse,,0.99,medical,CRITICAL,1,,
63,call_63.mp3,Post Surgery 911 – Calif.,11/07,California,1.0,1.0,1.0,0.0,"Post Surgery 911 – Calif. – mother of singer Kanye West suffers a post-surgery problem, and friends dial 911 for help","post surgery 911 – calif. – mother of singer kanye west suffers a post-surgery problem, and friends dial 911 for help",other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
64,call_64.mp3,Taxi murders – Tex.,1/08,Texas,1.0,2.0,1.0,0.0,Taxi murders – Tex. – In Jan. 2008 an Irving (Tex.) hotel employee called to report finding two dead persons in a taxi.,taxi murders – tex. – in jan. 2008 an irving (tex.) hotel employee called to report finding two dead persons in a taxi.,crime,CRITICAL,1,murder,,0.99,crime,CRITICAL,1,,
65,call_65.mp3,DUI 911 Caller – Wisc.,1/08,Wisconsin,1.0,0.0,0.0,0.0,DUI 911 Caller – Wisc. -,dui 911 caller – wisc. -,other,URGENT,0,,,0.35,other,URGENT,0,,
66,call_66.mp3,Midair plane crash – Calif.,1/08,California,1.0,5.0,1.0,0.0,"Midair plane crash – Calif. – calls made after two small Cessna airplanes collide in mid-air over Corona, S. Calif.","midair plane crash – calif. – calls made after two small cessna airplanes collide in mid-air over corona, s. calif.",other,CRITICAL,1,,crash,0.99,other,CRITICAL,1,,
67,call_67.mp3,Trapped under car – Penn.,1/08,Pennsylvania,1.0,0.0,1.0,0.0,Trapped under car – Penn. – man dials 911 after becoming trapped under a car at an auto parts junkyard,trapped under car – penn. – man dials 911 after becoming trapped under a car at an auto parts junkyard,other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
68,call_68.mp3,Kidnap 911 – Tex.,1/08,Texas,1.0,0.0,1.0,0.0,Kidnap 911 – Tex. – mother reports her infant child was just grabbed and taken away; police later determined the kidnappers took the child as leverage for an unpaid loan. There was criticism of the dispatcher’s handling of the call.,kidnap 911 – tex. – mother reports her infant child was just grabbed and taken away; police later determined the kidnappers took the child as leverage for an unpaid loan. there was criticism of the dispatcher’s handling of the call.,crime,CRITICAL,1,kidnap,,0.8,crime,CRITICAL,1,,
69,call_69.mp3,Pre-murder 911 – Calif.,2/08,California,1.0,1.0,1.0,0.0,"Pre-murder 911 – Calif. Police officers and paramedics rushed to the woman's apartment complex at 30 W. Carter Drive, near Mill Avenue and U.S. 60, only to find Hernandez and her son, 14-year-old Jeremy Barragan, uninjured and not in danger. The next day the woman shot the boy.","pre-murder 911 – calif. police officers and paramedics rushed to the woman's apartment complex at 30 w. carter drive, near mill avenue and u.s. 60, only to find hernandez and her son, 14-year-old jeremy barragan, uninjured and not in danger. the next day the woman shot the boy.",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
70,call_70.mp3,Suspect run over – NC,2/08,North Carolina,1.0,1.0,1.0,0.0,Suspect run over – NC,suspect run over – nc,crime,CRITICAL,1,suspect,,0.99,crime,CRITICAL,1,,
71,call_71.mp3,Accidental shooting – Fla.,2/08,Florida,1.0,1.0,1.0,0.0,Accidental shooting – Fla. A 26-year-old man who allegedly shot and killed an 18-year-old Jupiter Farms woman early Friday told a 911 dispatcher it was an accident,accidental shooting – fla. a 26-year-old man who allegedly shot and killed an 18-year-old jupiter farms woman early friday told a 911 dispatcher it was an accident,crime,CRITICAL,1,"shooting, shot",shooting,0.99,crime,CRITICAL,1,,
72,call_72.mp3,Welfare check 911 – Conn.,2/08,Connecticut,1.0,0.0,0.0,1.0,Welfare check 911 – Conn.,welfare check 911 – conn.,other,NON_URGENT,0,,,0.55,other,NON_URGENT,0,,
73,call_73.mp3,"Rocket launcher call – Surprise, Ariz.",2/08,Arizona,1.0,0.0,0.0,1.0,"Rocket launcher call – Surprise, Ariz. – An El Mirage resident dials 911 to report finding a rocket launcher, but the dispatcher tells him to call his local police department on non-emergency line","rocket launcher call – surprise, ariz. – an el mirage resident dials 911 to report finding a rocket launcher, but the dispatcher tells him to call his local police department on non-emergency line",other,NON_URGENT,0,,,0.55,other,NON_URGENT,0,,
74,call_74.mp3,Kidnap 911 – Calif.,2/08,California,1.0,0.0,1.0,0.0,"Kidnap 911 – Calif. As Pedro Lopez folded clothes inside his family’s home, his daughter played outside with another girl, according to police. Suddenly, neighbors said, a man who had been parked across the street in a red car grabbed the 4-year-old, forced her into his car and drove off.
At least two frantic neighbors called 911. Lopez and a neighbor drove through the streets, scouring the area in search of his daughter.","kidnap 911 – calif. as pedro lopez folded clothes inside his family’s home, his daughter played outside with another girl, according to police. suddenly, neighbors said, a man who had been parked across the street in a red car grabbed the 4-year-old, forced her into his car and drove off. at least two frantic neighbors called 911. lopez and a neighbor drove through the streets, scouring the area in search of his daughter.",crime,CRITICAL,1,kidnap,,0.8,crime,CRITICAL,1,,
75,call_75.mp3,Diabetes death 911 – Wisc.,,Wisconsin,1.0,1.0,1.0,0.0,Diabetes death 911 – Wisc.,diabetes death 911 – wisc.,other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
76,call_76.mp3,Shooting &amp; pursuit,4/10,New York,1.0,1.0,1.0,0.0,"Shooting &amp; pursuit – In April 2010 a man came to a former girlfriend’s house in Warren County (NY), tried to enter and then began shooting at the house. An occupant dialed 911 for help, and then suspect Patrick Penders fled in his car. He was soon spotted by sheriff’s deputies and state police, chased until he crashed, and then fatally shot when he confronted officers. Listen to the","shooting &amp; pursuit – in april 2010 a man came to a former girlfriend’s house in warren county (ny), tried to enter and then began shooting at the house. an occupant dialed 911 for help, and then suspect patrick penders fled in his car. he was soon spotted by sheriff’s deputies and state police, chased until he crashed, and then fatally shot when he confronted officers. listen to the",crime,CRITICAL,1,"shooting, shot, suspect",shooting,0.99,crime,CRITICAL,1,,
77,call_77.mp3,Drowning,9/10,South Carolina,1.0,2.0,1.0,0.0,"Drowning – In Sept. 2010 a car went off the road in rural Charleston County (SC) at 5:30 a.m., and two occupants were swept away and drowned. One occupant escaped and ran to a nearby house, where the occupant dialed 911 for help. Also listen to two other 911 calls:","drowning – in sept. 2010 a car went off the road in rural charleston county (sc) at 5:30 a.m., and two occupants were swept away and drowned. one occupant escaped and ran to a nearby house, where the occupant dialed 911 for help. also listen to two other 911 calls:",other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
78,call_78.mp3,Gas main rupture,9/10,California,1.0,7.0,1.0,0.0,"Gas main rupture – In Sept. 2010 a 24-inch, high-pressure gas transmission line failed under a San Bruno (N. Calif.) neighborhood, incinerating 38 houses and killing at least 7 people. Because of the violent rupture of the pipeline, the tremendously loud noise of escaping gas and the resulting fire, callers initially believed the event was a plane crash. The fireball was visible for miles, including by fire units on the road for other reasons. (This 1-hour audio is from a local scannerist, and includes various channels besides San Bruno and surrounding San Mateo County.)","gas main rupture – in sept. 2010 a 24-inch, high-pressure gas transmission line failed under a san bruno (n. calif.) neighborhood, incinerating 38 houses and killing at least 7 people. because of the violent rupture of the pipeline, the tremendously loud noise of escaping gas and the resulting fire, callers initially believed the event was a plane crash. the fireball was visible for miles, including by fire units on the road for other reasons. (this 1-hour audio is from a local scannerist, and includes various channels besides san bruno and surrounding san mateo county.)",fire,CRITICAL,1,fire,crash,0.99,fire,CRITICAL,1,,
79,call_79.mp3,Hostage-murder,7/07,Connecticut,1.0,3.0,1.0,0.0,"Hostage-murder – In July 2007 two suspects invaded the Cheshire (Conn.) home of a family and held them hostage. They forced the wife to withdraw $15,000 from her bank, but when she returned they killed her and two children, while her husband escaped. While in the bank, Jennifer Hawke-Petit alerted the teller, telling her to call 911. The bank manager did call 911 to explain what happened. Also listen to a neighbor’s","hostage-murder – in july 2007 two suspects invaded the cheshire (conn.) home of a family and held them hostage. they forced the wife to withdraw $15,000 from her bank, but when she returned they killed her and two children, while her husband escaped. while in the bank, jennifer hawke-petit alerted the teller, telling her to call 911. the bank manager did call 911 to explain what happened. also listen to a neighbor’s",crime,CRITICAL,1,"hostage, murder, suspect",,0.99,crime,CRITICAL,1,,
80,call_80.mp3,Acid attack,9/10,Arizona,1.0,0.0,1.0,0.0,"Acid attack – In Sept. 2010 a Mesa (Ariz.) woman was splashed with a caustic chemical by a stranger, and the victim’s young daughter dialed 911 for help. Derri Velarde had just arrived home from work and was confronted by another female, who threw the liquid at her.","acid attack – in sept. 2010 a mesa (ariz.) woman was splashed with a caustic chemical by a stranger, and the victim’s young daughter dialed 911 for help. derri velarde had just arrived home from work and was confronted by another female, who threw the liquid at her.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
81,call_81.mp3,Hospital shooting,9/10,Maryland,1.0,2.0,1.0,0.0,"Hospital shooting – In Sept. 2010 a man meeting with a doctor about his ill wife pulled a handgun, shot the doctor and his wife, and then barricaded himself before shooting himself. The doctor survived, but Paul Pardus’ mother did not.","hospital shooting – in sept. 2010 a man meeting with a doctor about his ill wife pulled a handgun, shot the doctor and his wife, and then barricaded himself before shooting himself. the doctor survived, but paul pardus’ mother did not.",crime,CRITICAL,1,"gun, shooting, shot",shooting,0.99,crime,CRITICAL,1,,
82,call_82.mp3,Shooting at officer,9/10,Ohio,0.0,0.0,1.0,0.0,"Shooting at officer – In Sept. 2010 a Woodlawn (Ohio) officer saw three men at an intersection in adjacent Lincoln Heights with rifles, and they began shooting at him. Off. Timothy Barrett drove to safety and radioed for help.","shooting at officer – in sept. 2010 a woodlawn (ohio) officer saw three men at an intersection in adjacent lincoln heights with rifles, and they began shooting at him. off. timothy barrett drove to safety and radioed for help.",crime,CRITICAL,1,shooting,shooting,0.8,crime,CRITICAL,1,,
83,call_83.mp3,Bear attack,9/10,Washington,1.0,0.0,1.0,0.0,"Bear attack – In Sept. 2010 a man walking his dog at his vacation home in Lake Wenatchee (Wash.) was attacked by a bear. His wife saw the attack and dialed 911. An EMS unit arrived about 15 minutes later to treat the man, who suffered serious, but non-life threatening injuries.","bear attack – in sept. 2010 a man walking his dog at his vacation home in lake wenatchee (wash.) was attacked by a bear. his wife saw the attack and dialed 911. an ems unit arrived about 15 minutes later to treat the man, who suffered serious, but non-life threatening injuries.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
84,call_84.mp3,Murder-suicide,9/10,Washington,0.0,4.0,1.0,0.0,"Murder-suicide – In Sept. 2010 a woman in Seattle (Wash.) killed a man, two children and herself with a gun. Responding Seattle police were careful about their arrival as dispatchers provided on-going updates from witnesses.","murder-suicide – in sept. 2010 a woman in seattle (wash.) killed a man, two children and herself with a gun. responding seattle police were careful about their arrival as dispatchers provided on-going updates from witnesses.",crime,CRITICAL,1,"gun, murder",,0.99,crime,CRITICAL,1,,
