case_id,source,text_en,label_category_gold,label_triage_gold,red_flags_gold,input_quality,deaths,potential_death,false_alarm,state,date,sample_weight
synth2_critical_crit_418,synthetic_v2,Please please! A building is on fire and people are on the upper floors! They can't get out! Send an ambulance!,fire,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_395,synthetic_v2,"Hey, I have a question, I have a rash that's spreading. Not painful, just itchy. Should I go to the doctor? Let me know what I should do.",medical,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_347,synthetic_v2,"Hello, I have a question, There's a party next door that's super loud. They won't turn it down. Thanks for your help.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_216,synthetic_v2,"Yeah hi, I need to report something, My 91 year old female is complaining of crushing chest pain. Started a few minutes ago. They look really pale. Is someone coming?",medical,URGENT,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_116,synthetic_v2,"Hello, I have a question, I want to report a found cat. It's been in my yard for days. Appreciate it.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_102,synthetic_v2,Jesus! My 55 year old female just had a heart attack I think! They're unconscious!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_708,synthetic_v2,"I have a question, I'd like to know if there's a warrant out for an old traffic ticket.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_363,synthetic_v2,No no no! Someone just got hit hit by a truck! They flew through the air! They're on the ground not moving! Hurry please!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_697,synthetic_v2,"Hi, I found a wallet on the ground at home. What should I do with it? Whenever you get a chance.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_48,synthetic_v2,Oh God oh God! my roommate was just attacked with a weapon! They're bleeding and barely conscious! Hurry please!,crime,CRITICAL,1,meaningful,,,,,,1.5
synth2_critical_crit_387,synthetic_v2,Quick! I I think a homeless person is having a stroke! Half their face is drooping and they can't talk! Send an ambulance!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_urgent_urg_482,synthetic_v2,"Good evening, My 80 year old can't catch their breath. They're wheezing really bad. They have COPD. Please send help.",medical,URGENT,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_763,synthetic_v2,"Hi there, I just wanted to let you know, My 87 year old bumped their head. No loss of consciousness, just a bump. When should I worry? Let me know what I should do.",medical,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_100,synthetic_v2,"Hi there, not sure if this is the right number but There's graffiti on our building that wasn't there yesterday. Thanks.",crime,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_86,synthetic_v2,"I have a question, I accidentally hit the emergency button. I'm okay, no help needed. Appreciate it.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_18,synthetic_v2,Oh my God! Someone is on on the bridge threatening to jump! Please send help before it's too late! How long until help arrives?,crime,CRITICAL,1,meaningful,,,,,,1.5
synth2_urgent_urg_669,synthetic_v2,"Good evening, Something happened, A 62 year old fell at the playground. Their arm looks bent wrong, probably broken. Should I do anything?",medical,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_298,synthetic_v2,"Hi there, I need to report something, My 46 year old can't catch their breath. They're wheezing really bad. They have COPD. How long will that take?",medical,URGENT,1,meaningful,,,,,,1.5
synth2_critical_crit_51,synthetic_v2,Oh God oh God! I found my wife unconscious with empty pill bottles! Their lips are turning blue!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_urgent_urg_707,synthetic_v2,"Hello, I want to report There's a couple fighting at a hotel. Yelling and pushing. No weapons. One person has a bloody nose.",crime,URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_121,synthetic_v2,"Hi, Where do I go to file a police report for insurance purposes? No rush.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_792,synthetic_v2,"I'm calling because A 19 year old fell at the playground. Their arm looks bent wrong, probably broken. Is someone coming?",medical,URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_460,synthetic_v2,"I just wanted to let you know, I found an open door at the business next door. Might be nothing. Thanks.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_577,synthetic_v2,"Hi there, I got a splinter stuck deep in my foot. Can't get it out. Is this urgent? No rush.",medical,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_405,synthetic_v2,"Yeah hi, I just saw two people break the window of the store at a gas station. They went inside. Is someone coming?",crime,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_606,synthetic_v2,"Hi there, I need help, There's a suspicious person following me at a bar. I'm scared. They've been behind me for blocks. Thank you.",crime,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_634,synthetic_v2,"Yeah hi, I don't know what to do, An elderly female fell in the elevator. They can't get up. Their hip might like, be broken. Should I do anything?",medical,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_759,synthetic_v2,"Hello, There's a situation here, My wife um, is pregnant and having contractions really close together. Her water broke. First baby. Is someone coming?",medical,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_286,synthetic_v2,"We need assistance, A kitchen fire at a hotel. We used the extinguisher but there's still smoke and it might reignite. Is someone coming?",fire,URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_746,synthetic_v2,"Hi, not sure if this is the right number but A dog has been barking nonstop for a couple minutes in an apartment building. Owner isn't home. Let me know what I should do.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_127,synthetic_v2,No no no! Someone is on the the bridge threatening to jump! Please send help before it's too late! I'm so scared!,crime,CRITICAL,1,meaningful,,,,,,1.5
synth2_urgent_urg_520,synthetic_v2,"Hi, Something happened, Smoke coming from a car at a pharmacy. Getting thicker. No flames visible yet. Thank you.",fire,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_244,synthetic_v2,"Hey, I need help, My 85 year old is having uh, a seizure! It's been going on since this morning. What do I do? Can you send someone?",medical,URGENT,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_4,synthetic_v2,"Excuse me, not sure if this is the right number but Somebody egged our house last night. Just want to report it.",crime,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_212,synthetic_v2,"Hi there, not sure if this is the right number but Traffic light not working at the intersection on the rooftop. No rush.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_99,synthetic_v2,this isn't really an emergency but Someone keeps letting their dog poop on my lawn. Can anything be done? Appreciate it.,other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_131,synthetic_v2,Quick! A child fell in the pool and isn't breathing! We pulled them out but they're not moving! Please send help!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_659,synthetic_v2,Fireworks going off in the neighborhood. It's not a holiday. My pets are freaking out.,other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_250,synthetic_v2,"Hey, We need assistance, A pregnant woman at a bus stop is in labor. The baby might be coming. She says she can feel it. Can you send someone?",medical,URGENT,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_523,synthetic_v2,"Excuse me, I just wanted to let you know, My neighbor's tree is leaning over my property. It might fall. Thanks for your help.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_63,synthetic_v2,"I'm calling because a stranger is having a seizure right now! They're on the ground like, shaking. They're epileptic. Please send help.",medical,URGENT,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_407,synthetic_v2,it's not urgent or anything but Big pothole on the road at the airport. Someone's gonna damage their car. No rush.,other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_343,synthetic_v2,"Hello, I want to report A kitchen like, fire at the train station. We used the extinguisher but there's still smoke and it might reignite. Should I do anything?",fire,URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_561,synthetic_v2,"Excuse me, this isn't really an emergency but My 77 year old bumped their head. No loss of consciousness, just a bump. When should I worry? Appreciate it.",medical,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_392,synthetic_v2,"Hi there, I just wanted to let you know, Calling back to say the situation resolved. No need to send anyone. No rush.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_630,synthetic_v2,My car got scratched in the parking lot at a hotel. Want to file a report. No rush.,crime,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_107,synthetic_v2,"Excuse me, this isn't really an emergency but My 43 year old has a low fever. They seem okay but I wanted to ask.",medical,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_491,synthetic_v2,"Hi, it's not urgent or anything but Somebody egged our house last night. Just want to report it. Whenever you get a chance.",crime,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_691,synthetic_v2,"Hey, We need assistance, My neighbor's boyfriend is screaming at her and banging on the door. She sounded scared. How long will that take?",crime,URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_194,synthetic_v2,Help! A female female at the party overdosed on something! They're not responding and their breathing is weird! Please come quickly!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_urgent_urg_747,synthetic_v2,"I don't know what to do, I smell gas really strongly in my building. No flames but the smell is overwhelming. Is someone coming?",fire,URGENT,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_76,synthetic_v2,"Yeah hi, this isn't really an emergency but Stop sign knocked over at the corner in the kitchen. Thank you.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_332,synthetic_v2,"Hey, I'm calling because My 33 year old didn't come home from school. It's been over 2 hours. Phone goes to voicemail. What should I do?",other,URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_110,synthetic_v2,"I have a question, Someone keeps letting their dog poop on my lawn. Can anything be done? No rush.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_626,synthetic_v2,"Hello, not sure if this is the right number but Someone parked blocking my driveway. Been here for a few minutes. Thanks.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_714,synthetic_v2,"I need to report something, I just saw a car hit a cyclist on the sidewalk. The cyclist is sitting uh, up but their arm looks broken. Should I do anything?",medical,URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_286,synthetic_v2,it's not urgent or anything but There are teenagers skateboarding in the parking structure. Not an emergency. Thanks for your help.,other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_6,synthetic_v2,"Yeah hi, this isn't really an emergency but My neighbor's tree is leaning over my property. It might fall. Thanks for your help.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_786,synthetic_v2,"I have a question, Fireworks going off in the neighborhood. It's not a holiday. My pets are freaking out. Thanks.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_62,synthetic_v2,Please! A child is having a severe allergic reaction! Their face is swelling and they can't breathe! The epipen isn't working! Send an ambulance!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_731,synthetic_v2,"Excuse me, I have a question, I'd like to know if there's a warrant out for an old traffic ticket. Appreciate it.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_289,synthetic_v2,There's an active shooter on the sidewalk! People are running! I can hear gunshots! We need help now!,crime,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_674,synthetic_v2,"Hello, not sure if this is the right number but My 28 year old has a low fever. They seem okay but I wanted to ask. Thank you.",medical,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_248,synthetic_v2,"Hi there, We need assistance, My 27 year old is having a seizure! It's been going on for a few minutes. like, What do I do? Is someone coming?",medical,URGENT,1,meaningful,,,,,,1.5
synth2_critical_crit_252,synthetic_v2,Jesus! Someone collapsed at a pharmacy and has no pulse! We need CPR help! I don't know what to do! How long until help arrives?,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_critical_crit_433,synthetic_v2,"Oh my God! A worker fell off the scaffolding in the basement! They're unconscious, I think their back is broken! Please send help!",medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_726,synthetic_v2,"I just wanted to let you know, Traffic light not working at the intersection at a restaurant. Let me know what I should do.",other,NON_URGENT,0,meaningful,,,,,,1.5
synth2_non_urgent_nu_597,synthetic_v2,"Hello, I just wanted to let you know, There's graffiti on our building that wasn't there yesterday. Thanks.",crime,NON_URGENT,0,meaningful,,,,,,1.5
synth2_critical_crit_191,synthetic_v2,Help! There's blood everywhere! my son cut themselves badly and it won't stop bleeding!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_critical_crit_129,synthetic_v2,Jesus! There was a terrible car crash! The car is crushed and the person inside is trapped and not responding!,medical,CRITICAL,1,meaningful,,,,,,1.5
synth2_non_urgent_nu_75,synthetic_v2,"Hi there, it's not urgent or anything but Someone stole my bike at a grocery store. I just noticed it's gone. Thanks.",crime,NON_URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_111,synthetic_v2,"Hi there, I don't know what to do, I just saw two people break the window of the store in the bathroom. They went inside. Please send help.",crime,URGENT,0,meaningful,,,,,,1.5
synth2_urgent_urg_324,synthetic_v2,"There's a situation here, a stranger burned their hand on the stove. Big blisters forming. Skin is really red. Can you send someone?",medical,URGENT,0,meaningful,,,,,,1.5
